player_id,player_name,position,season,metric,mean,std,p25,median,p75
00-0032268,Marcus Mariota,QB,2021,attempts,0.2857,0.488,0.0,0.0,0.5
00-0032268,Marcus Mariota,QB,2021,passing_yards,0.5714,1.5119,0.0,0.0,0.0
00-0032268,Marcus Mariota,QB,2021,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0032268,Marcus Mariota,QB,2022,attempts,23.0769,5.8233,20.0,24.0,26.0
00-0032268,Marcus Mariota,QB,2022,passing_yards,170.6923,42.6563,131.0,167.0,196.0
00-0032268,Marcus Mariota,QB,2022,passing_tds,1.1538,0.8987,1.0,1.0,2.0
00-0032268,Marcus Mariota,QB,2025,attempts,22.7,12.798,15.25,21.5,29.25
00-0032268,Marcus Mariota,QB,2025,passing_yards,169.5,82.2196,110.25,209.0,213.0
00-0032268,Marcus Mariota,QB,2025,passing_tds,1.0,0.8165,0.25,1.0,1.75
00-0032434,Brandon Allen,QB,2020,attempts,28.4,8.2946,21.0,29.0,36.0
00-0032434,Brandon Allen,QB,2020,passing_yards,185.0,120.2227,136.0,153.0,217.0
00-0032434,Brandon Allen,QB,2020,passing_tds,1.0,0.7071,1.0,1.0,1.0
00-0032434,Brandon Allen,QB,2021,attempts,6.8,12.4177,1.0,1.0,2.0
00-0032434,Brandon Allen,QB,2021,passing_yards,29.8,59.4575,0.0,6.0,7.0
00-0032434,Brandon Allen,QB,2021,passing_tds,0.4,0.5477,0.0,0.0,1.0
00-0032436,Jeff Driskel,QB,2022,attempts,2.8571,2.2678,1.0,4.0,4.0
00-0032436,Jeff Driskel,QB,2022,passing_yards,15.4286,16.7914,4.0,9.0,25.5
00-0032436,Jeff Driskel,QB,2022,passing_tds,0.1429,0.378,0.0,0.0,0.0
00-0032950,Carson Wentz,QB,2020,attempts,36.4167,9.2388,33.25,38.5,43.0
00-0032950,Carson Wentz,QB,2020,passing_yards,218.3333,70.1963,204.25,220.0,246.0
00-0032950,Carson Wentz,QB,2020,passing_tds,1.3333,0.8876,0.75,2.0,2.0
00-0032950,Carson Wentz,QB,2021,attempts,30.3529,9.3938,26.0,30.0,35.0
00-0032950,Carson Wentz,QB,2021,passing_yards,209.5882,79.1692,158.0,223.0,247.0
00-0032950,Carson Wentz,QB,2021,passing_tds,1.5882,0.9393,1.0,2.0,2.0
00-0032950,Carson Wentz,QB,2022,attempts,34.5,11.0583,26.5,39.5,42.25
00-0032950,Carson Wentz,QB,2022,passing_yards,219.375,102.9673,138.0,190.5,319.0
00-0032950,Carson Wentz,QB,2022,passing_tds,1.375,1.5059,0.0,1.0,2.25
00-0032950,Carson Wentz,QB,2025,attempts,33.8,10.6395,27.0,34.0,42.0
00-0032950,Carson Wentz,QB,2025,passing_yards,243.2,88.1743,173.0,236.0,313.0
00-0032950,Carson Wentz,QB,2025,passing_tds,1.2,0.8367,1.0,1.0,2.0
00-0033077,Dak Prescott,QB,2020,attempts,44.4,15.225,39.0,47.0,57.0
00-0033077,Dak Prescott,QB,2020,passing_yards,371.2,147.1842,266.0,450.0,472.0
00-0033077,Dak Prescott,QB,2020,passing_tds,1.8,1.6432,1.0,1.0,3.0
00-0033077,Dak Prescott,QB,2021,attempts,37.25,9.6644,30.0,38.5,40.75
00-0033077,Dak Prescott,QB,2021,passing_yards,278.0625,76.0136,223.75,238.0,309.0
00-0033077,Dak Prescott,QB,2021,passing_tds,2.3125,1.4477,1.0,2.5,3.0
00-0033077,Dak Prescott,QB,2022,attempts,32.8333,6.7127,28.5,30.0,37.5
00-0033077,Dak Prescott,QB,2022,passing_yards,238.3333,65.7839,197.75,258.5,277.5
00-0033077,Dak Prescott,QB,2022,passing_tds,1.9167,0.9962,1.0,2.0,3.0
00-0033077,Dak Prescott,QB,2023,attempts,34.7059,5.52,32.0,35.0,38.0
00-0033077,Dak Prescott,QB,2023,passing_yards,265.6471,77.3749,249.0,271.0,304.0
00-0033077,Dak Prescott,QB,2023,passing_tds,2.1176,1.3639,1.0,2.0,3.0
00-0033077,Dak Prescott,QB,2024,attempts,35.75,8.6479,30.75,35.5,39.75
00-0033077,Dak Prescott,QB,2024,passing_yards,247.25,87.5357,178.75,232.0,307.75
00-0033077,Dak Prescott,QB,2024,passing_tds,1.375,0.744,1.0,1.5,2.0
00-0033077,Dak Prescott,QB,2025,attempts,35.2941,8.7018,31.0,36.0,39.0
00-0033077,Dak Prescott,QB,2025,passing_yards,267.7647,74.7617,244.0,264.0,319.0
00-0033077,Dak Prescott,QB,2025,passing_tds,1.7647,1.3477,1.0,2.0,3.0
00-0033106,Jared Goff,QB,2020,attempts,36.8,9.814,31.0,33.0,40.5
00-0033106,Jared Goff,QB,2020,passing_yards,263.4667,70.7287,204.5,267.0,315.0
00-0033106,Jared Goff,QB,2020,passing_tds,1.3333,1.0465,0.5,1.0,2.0
00-0033106,Jared Goff,QB,2021,attempts,35.2857,8.4437,30.0,35.5,38.75
00-0033106,Jared Goff,QB,2021,passing_yards,231.7857,56.5715,206.0,219.5,262.5
00-0033106,Jared Goff,QB,2021,passing_tds,1.3571,1.2157,0.0,1.5,2.0
00-0033106,Jared Goff,QB,2022,attempts,34.5294,5.7676,29.0,37.0,39.0
00-0033106,Jared Goff,QB,2022,passing_yards,261.0588,65.5653,228.0,252.0,321.0
00-0033106,Jared Goff,QB,2022,passing_tds,1.7059,1.3585,1.0,2.0,3.0
00-0033106,Jared Goff,QB,2023,attempts,35.5882,6.7366,33.0,35.0,37.0
00-0033106,Jared Goff,QB,2023,passing_yards,269.1176,51.5338,236.0,271.0,320.0
00-0033106,Jared Goff,QB,2023,passing_tds,1.7647,1.1472,1.0,2.0,2.0
00-0033106,Jared Goff,QB,2024,attempts,31.7059,11.6069,25.0,30.0,34.0
00-0033106,Jared Goff,QB,2024,passing_yards,272.2941,94.3284,221.0,280.0,307.0
00-0033106,Jared Goff,QB,2024,passing_tds,2.1765,1.3339,1.0,2.0,3.0
00-0033106,Jared Goff,QB,2025,attempts,34.0,7.9136,28.0,33.0,39.0
00-0033106,Jared Goff,QB,2025,passing_yards,268.4706,57.9937,225.0,258.0,320.0
00-0033106,Jared Goff,QB,2025,passing_tds,2.0,1.118,1.0,2.0,3.0
00-0033119,Jacoby Brissett,QB,2020,attempts,0.7273,1.2721,0.0,0.0,1.0
00-0033119,Jacoby Brissett,QB,2020,passing_yards,1.5455,5.1257,0.0,0.0,0.0
00-0033119,Jacoby Brissett,QB,2020,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0033119,Jacoby Brissett,QB,2021,attempts,22.5,20.3811,0.25,26.5,39.75
00-0033119,Jacoby Brissett,QB,2021,passing_yards,128.3,110.5039,6.25,162.5,211.0
00-0033119,Jacoby Brissett,QB,2021,passing_tds,0.5,0.8498,0.0,0.0,0.75
00-0033119,Jacoby Brissett,QB,2022,attempts,26.3571,15.2296,23.25,32.5,35.0
00-0033119,Jacoby Brissett,QB,2022,passing_yards,186.2857,108.4495,162.75,224.5,252.0
00-0033119,Jacoby Brissett,QB,2022,passing_tds,0.8571,0.8644,0.0,1.0,1.0
00-0033119,Jacoby Brissett,QB,2024,attempts,23.0,10.6927,21.0,24.0,29.5
00-0033119,Jacoby Brissett,QB,2024,passing_yards,118.0,58.0661,109.5,132.0,154.5
00-0033119,Jacoby Brissett,QB,2024,passing_tds,0.2857,0.488,0.0,0.0,0.5
00-0033119,Jacoby Brissett,QB,2025,attempts,34.6429,16.1845,31.0,38.5,44.0
00-0033119,Jacoby Brissett,QB,2025,passing_yards,240.4286,118.218,219.75,259.5,295.5
00-0033119,Jacoby Brissett,QB,2025,passing_tds,1.6429,0.8419,1.25,2.0,2.0
00-0033275,PJ Walker,QB,2020,attempts,14.0,14.1421,4.0,9.0,19.0
00-0033275,PJ Walker,QB,2020,passing_yards,92.0,118.1609,9.75,53.5,135.75
00-0033275,PJ Walker,QB,2020,passing_tds,0.25,0.5,0.0,0.0,0.25
00-0033275,PJ Walker,QB,2021,attempts,13.2,10.1341,10.0,12.0,14.0
00-0033275,PJ Walker,QB,2021,passing_yards,72.4,63.1728,33.0,75.0,87.0
00-0033275,PJ Walker,QB,2021,passing_tds,0.2,0.4472,0.0,0.0,0.0
00-0033275,PJ Walker,QB,2022,attempts,17.6667,10.5388,11.5,16.0,20.5
00-0033275,PJ Walker,QB,2022,passing_yards,121.8333,111.0881,60.0,84.0,159.75
00-0033275,PJ Walker,QB,2022,passing_tds,0.5,0.8367,0.0,0.0,0.75
00-0033275,PJ Walker,QB,2023,attempts,22.2,14.5499,13.0,31.0,32.0
00-0033275,PJ Walker,QB,2023,passing_yards,134.8,102.8747,56.0,178.0,192.0
00-0033275,PJ Walker,QB,2023,passing_tds,0.2,0.4472,0.0,0.0,0.0
00-0033319,Nick Mullens,QB,2020,attempts,32.6,9.5824,28.25,35.5,37.5
00-0033319,Nick Mullens,QB,2020,passing_yards,243.7,74.5714,223.75,249.5,283.25
00-0033319,Nick Mullens,QB,2020,passing_tds,1.2,0.9189,1.0,1.0,1.75
00-0033319,Nick Mullens,QB,2022,attempts,6.25,5.1235,3.25,5.5,8.5
00-0033319,Nick Mullens,QB,2022,passing_yards,56.0,48.6004,39.75,55.5,71.75
00-0033319,Nick Mullens,QB,2022,passing_tds,0.25,0.5,0.0,0.0,0.25
00-0033319,Nick Mullens,QB,2023,attempts,29.6,12.1778,22.0,33.0,36.0
00-0033319,Nick Mullens,QB,2023,passing_yards,261.2,154.9813,113.0,303.0,396.0
00-0033319,Nick Mullens,QB,2023,passing_tds,1.4,0.8944,1.0,2.0,2.0
00-0033319,Nick Mullens,QB,2024,attempts,0.5,0.5774,0.0,0.5,1.0
00-0033319,Nick Mullens,QB,2024,passing_yards,9.5,11.7047,0.0,7.0,16.5
00-0033319,Nick Mullens,QB,2024,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0033319,Nick Mullens,QB,2025,attempts,0.75,0.9574,0.0,0.5,1.25
00-0033319,Nick Mullens,QB,2025,passing_yards,4.75,7.6322,0.0,1.5,6.25
00-0033319,Nick Mullens,QB,2025,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0033537,Deshaun Watson,QB,2020,attempts,34.0,4.5461,31.5,34.0,37.25
00-0033537,Deshaun Watson,QB,2020,passing_yards,301.4375,56.9479,272.25,313.5,341.75
00-0033537,Deshaun Watson,QB,2020,passing_tds,2.0625,1.1236,1.0,2.0,3.0
00-0033537,Deshaun Watson,QB,2022,attempts,28.3333,8.2624,23.5,28.5,30.5
00-0033537,Deshaun Watson,QB,2022,passing_yards,183.6667,57.521,141.5,165.0,214.75
00-0033537,Deshaun Watson,QB,2022,passing_tds,1.1667,1.169,0.25,1.0,1.75
00-0033537,Deshaun Watson,QB,2023,attempts,28.5,12.145,29.25,31.5,33.75
00-0033537,Deshaun Watson,QB,2023,passing_yards,185.8333,98.6031,168.75,216.0,231.0
00-0033537,Deshaun Watson,QB,2023,passing_tds,1.1667,0.7528,1.0,1.0,1.75
00-0033537,Deshaun Watson,QB,2024,attempts,30.8571,9.2273,25.5,32.0,35.5
00-0033537,Deshaun Watson,QB,2024,passing_yards,164.0,27.4165,148.0,169.0,181.0
00-0033537,Deshaun Watson,QB,2024,passing_tds,0.7143,0.7559,0.0,1.0,1.0
00-0033662,Cooper Rush,QB,2021,attempts,11.75,18.8569,2.5,3.0,12.25
00-0033662,Cooper Rush,QB,2021,passing_yards,105.5,148.7649,15.25,43.5,133.75
00-0033662,Cooper Rush,QB,2021,passing_tds,0.75,0.9574,0.0,0.5,1.25
00-0033662,Cooper Rush,QB,2022,attempts,20.25,13.4457,11.0,21.5,31.0
00-0033662,Cooper Rush,QB,2022,passing_yards,131.375,93.5994,55.75,141.5,217.0
00-0033662,Cooper Rush,QB,2022,passing_tds,0.625,0.744,0.0,0.5,1.0
00-0033662,Cooper Rush,QB,2023,attempts,3.4286,2.6367,2.0,3.0,3.5
00-0033662,Cooper Rush,QB,2023,passing_yards,20.5714,23.3085,5.5,15.0,25.0
00-0033662,Cooper Rush,QB,2023,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0033662,Cooper Rush,QB,2024,attempts,25.6667,15.1797,20.0,28.5,32.75
00-0033662,Cooper Rush,QB,2024,passing_yards,153.6667,114.6333,45.75,165.0,222.25
00-0033662,Cooper Rush,QB,2024,passing_tds,1.0,0.9535,0.0,1.0,1.25
00-0033662,Cooper Rush,QB,2025,attempts,13.0,9.2014,9.75,16.0,19.25
00-0033662,Cooper Rush,QB,2025,passing_yards,75.75,75.2258,39.0,62.0,98.75
00-0033662,Cooper Rush,QB,2025,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0033869,Mitchell Trubisky,QB,2020,attempts,29.7,13.0559,23.5,33.5,35.75
00-0033869,Mitchell Trubisky,QB,2020,passing_yards,205.5,84.604,193.0,242.0,261.75
00-0033869,Mitchell Trubisky,QB,2020,passing_tds,1.6,1.1738,1.0,1.5,2.75
00-0033869,Mitchell Trubisky,QB,2021,attempts,1.6,1.9494,1.0,1.0,1.0
00-0033869,Mitchell Trubisky,QB,2021,passing_yards,8.6,8.3845,1.0,8.0,15.0
00-0033869,Mitchell Trubisky,QB,2021,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0033869,Mitchell Trubisky,QB,2022,attempts,25.7143,10.2097,17.5,30.0,32.5
00-0033869,Mitchell Trubisky,QB,2022,passing_yards,178.8571,58.8626,156.0,179.0,200.5
00-0033869,Mitchell Trubisky,QB,2022,passing_tds,0.5714,0.5345,0.0,1.0,1.0
00-0033869,Mitchell Trubisky,QB,2023,attempts,21.4,11.2606,17.0,23.0,27.0
00-0033869,Mitchell Trubisky,QB,2023,passing_yards,126.4,66.7705,117.0,138.0,169.0
00-0033869,Mitchell Trubisky,QB,2023,passing_tds,0.8,0.4472,1.0,1.0,1.0
00-0033869,Mitchell Trubisky,QB,2024,attempts,3.25,7.2061,0.0,1.0,1.25
00-0033869,Mitchell Trubisky,QB,2024,passing_yards,22.375,39.6158,0.0,2.5,20.25
00-0033869,Mitchell Trubisky,QB,2024,passing_tds,0.25,0.4629,0.0,0.0,0.25
00-0033869,Mitchell Trubisky,QB,2025,attempts,8.75,13.5984,1.5,3.0,10.25
00-0033869,Mitchell Trubisky,QB,2025,passing_yards,78.25,121.2391,16.5,27.0,88.75
00-0033869,Mitchell Trubisky,QB,2025,passing_tds,1.0,2.0,0.0,0.0,1.0
00-0033873,Patrick Mahomes,QB,2020,attempts,39.2,8.2739,33.0,42.0,45.0
00-0033873,Patrick Mahomes,QB,2020,passing_yards,316.0,80.796,245.0,318.0,378.5
00-0033873,Patrick Mahomes,QB,2020,passing_tds,2.5333,1.1255,2.0,2.0,3.0
00-0033873,Patrick Mahomes,QB,2021,attempts,38.7059,8.673,31.0,37.0,47.0
00-0033873,Patrick Mahomes,QB,2021,passing_yards,284.6471,72.2002,258.0,270.0,337.0
00-0033873,Patrick Mahomes,QB,2021,passing_tds,2.1765,1.5098,1.0,2.0,3.0
00-0033873,Patrick Mahomes,QB,2022,attempts,38.1176,9.3934,34.0,37.0,42.0
00-0033873,Patrick Mahomes,QB,2022,passing_yards,308.8235,69.2795,249.0,328.0,338.0
00-0033873,Patrick Mahomes,QB,2022,passing_tds,2.4118,1.2277,1.0,2.0,3.0
00-0033873,Patrick Mahomes,QB,2023,attempts,37.3125,5.1214,33.0,38.5,41.25
00-0033873,Patrick Mahomes,QB,2023,passing_yards,261.4375,61.018,222.0,258.0,299.75
00-0033873,Patrick Mahomes,QB,2023,passing_tds,1.6875,0.9465,1.0,2.0,2.0
00-0033873,Patrick Mahomes,QB,2024,attempts,36.3125,6.2152,32.0,38.0,39.5
00-0033873,Patrick Mahomes,QB,2024,passing_yards,245.5,58.5514,206.5,261.0,291.0
00-0033873,Patrick Mahomes,QB,2024,passing_tds,1.625,1.0247,1.0,1.5,2.25
00-0033873,Patrick Mahomes,QB,2025,attempts,35.8571,5.4612,33.25,34.5,38.5
00-0033873,Patrick Mahomes,QB,2025,passing_yards,256.2143,52.5945,230.5,259.5,283.5
00-0033873,Patrick Mahomes,QB,2025,passing_tds,1.5714,1.5046,0.25,1.0,3.0
00-0033936,C.J. Beathard,QB,2020,attempts,17.3333,12.5326,9.75,18.5,21.25
00-0033936,C.J. Beathard,QB,2020,passing_yards,131.1667,91.9835,95.5,119.0,171.0
00-0033936,C.J. Beathard,QB,2020,passing_tds,1.0,1.0954,0.25,1.0,1.0
00-0033936,C.J. Beathard,QB,2022,attempts,2.75,3.7749,0.0,1.5,4.25
00-0033936,C.J. Beathard,QB,2022,passing_yards,8.75,13.7931,0.0,3.0,11.75
00-0033936,C.J. Beathard,QB,2022,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0033936,C.J. Beathard,QB,2023,attempts,8.8333,9.3897,2.0,6.0,13.75
00-0033936,C.J. Beathard,QB,2023,passing_yards,58.1667,69.7063,6.0,36.0,86.25
00-0033936,C.J. Beathard,QB,2023,passing_tds,0.1667,0.4082,0.0,0.0,0.0
00-0033949,Joshua Dobbs,QB,2023,attempts,32.0769,5.7946,30.0,32.0,34.0
00-0033949,Joshua Dobbs,QB,2023,passing_yards,189.5385,57.3841,158.0,189.0,228.0
00-0033949,Joshua Dobbs,QB,2023,passing_tds,1.0,0.8165,0.0,1.0,2.0
00-0033949,Joshua Dobbs,QB,2025,attempts,2.5,1.7321,1.0,2.5,4.0
00-0033949,Joshua Dobbs,QB,2025,passing_yards,16.25,13.1244,9.0,17.5,24.75
00-0033949,Joshua Dobbs,QB,2025,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0034177,Tim Boyle,QB,2020,attempts,0.0,0.0,0.0,0.0,0.0
00-0034177,Tim Boyle,QB,2020,passing_yards,0.0,0.0,0.0,0.0,0.0
00-0034177,Tim Boyle,QB,2020,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0034177,Tim Boyle,QB,2021,attempts,23.5,16.7829,17.25,28.5,34.75
00-0034177,Tim Boyle,QB,2021,passing_yards,131.5,116.0072,57.75,132.0,205.75
00-0034177,Tim Boyle,QB,2021,passing_tds,0.75,0.9574,0.0,0.5,1.25
00-0034401,Mike White,QB,2021,attempts,33.0,15.8114,26.75,38.0,44.25
00-0034401,Mike White,QB,2021,passing_yards,238.25,128.8445,175.25,226.5,289.5
00-0034401,Mike White,QB,2021,passing_tds,1.25,1.2583,0.75,1.0,1.5
00-0034401,Mike White,QB,2022,attempts,43.75,11.9548,40.0,45.0,48.75
00-0034401,Mike White,QB,2022,passing_yards,298.0,56.5509,261.0,291.5,328.5
00-0034401,Mike White,QB,2022,passing_tds,0.75,1.5,0.0,0.0,0.75
00-0034401,Mike White,QB,2023,attempts,1.0,0.8944,0.25,1.0,1.75
00-0034401,Mike White,QB,2023,passing_yards,12.3333,26.8378,0.0,1.5,3.75
00-0034401,Mike White,QB,2023,passing_tds,0.1667,0.4082,0.0,0.0,0.0
00-0034438,Logan Woodside,QB,2020,attempts,0.6,0.8944,0.0,0.0,1.0
00-0034438,Logan Woodside,QB,2020,passing_yards,1.4,3.1305,0.0,0.0,0.0
00-0034438,Logan Woodside,QB,2020,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0034438,Logan Woodside,QB,2021,attempts,0.0,0.0,0.0,0.0,0.0
00-0034438,Logan Woodside,QB,2021,passing_yards,0.0,0.0,0.0,0.0,0.0
00-0034438,Logan Woodside,QB,2021,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0034577,Kyle Allen,QB,2020,attempts,21.75,15.4353,11.5,19.0,29.25
00-0034577,Kyle Allen,QB,2020,passing_yards,152.5,103.8123,71.0,134.0,215.5
00-0034577,Kyle Allen,QB,2020,passing_tds,1.0,1.1547,0.0,1.0,2.0
00-0034577,Kyle Allen,QB,2023,attempts,0.0,0.0,0.0,0.0,0.0
00-0034577,Kyle Allen,QB,2023,passing_yards,0.0,0.0,0.0,0.0,0.0
00-0034577,Kyle Allen,QB,2023,passing_tds,0.0,0.0,0.0,0.0,0.0
00-0034771,Mason Rudolph,QB,2020,attempts,10.75,18.8746,0.75,2.0,12.0
00-0034771,Mason Rudolph,QB,2020,passing_yards,81.0,156.0192,2.25,4.5,83.25
00-0034771,Mason Rudolph,QB,2020,passing_tds,0.5,1.0,0.0,0.0,0.5
00-0034771,Mason Rudolph,QB,2023,attempts,18.5,10.7238,15.75,22.0,24.75
00-0034771,Mason Rudolph,QB,2023,passing_yards,179.75,132.9771,114.75,213.0,278.0
00-0034771,Mason Rudolph,QB,2023,passing_tds,0.75,0.9574,0.0,0.5,1.25
00-0034771,Mason Rudolph,QB,2024,attempts,28.5,10.6771,23.75,32.0,35.0
00-0034771,Mason Rudolph,QB,2024,passing_yards,191.25,74.1885,166.0,212.0,243.0
00-0034771,Mason Rudolph,QB,2024,passing_tds,1.125,0.8345,0.75,1.0,2.0
00-0034771,Mason Rudolph,QB,2025,attempts,10.4,13.1263,2.0,3.0,16.0
00-0034771,Mason Rudolph,QB,2025,passing_yards,62.0,81.0771,0.0,12.0,127.0
00-0034771,Mason Rudolph,QB,2025,passing_tds,0.4,0.5477,0.0,0.0,1.0
00-0034796,Lamar Jackson,QB,2020,attempts,25.0667,5.7998,21.5,25.0,28.0
00-0034796,Lamar Jackson,QB,2020,passing_yards,183.8,50.8811,166.5,186.0,206.0
00-0034796,Lamar Jackson,QB,2020,passing_tds,1.7333,0.8837,1.0,2.0,2.0
00-0034796,Lamar Jackson,QB,2021,attempts,31.8333,10.5472,29.25,31.5,38.0
00-0034796,Lamar Jackson,QB,2021,passing_yards,240.1667,100.2885,218.0,246.0,271.25
00-0034796,Lamar Jackson,QB,2021,passing_tds,1.3333,1.0731,1.0,1.0,1.0
00-0034796,Lamar Jackson,QB,2022,attempts,27.1667,9.1833,27.25,29.5,32.0
00-0034796,Lamar Jackson,QB,2022,passing_yards,186.8333,78.2186,141.25,209.5,223.0
00-0034796,Lamar Jackson,QB,2022,passing_tds,1.4167,1.3114,0.75,1.0,2.25
00-0034796,Lamar Jackson,QB,2023,attempts,28.5625,6.5317,23.75,27.0,32.25
00-0034796,Lamar Jackson,QB,2023,passing_yards,229.875,59.7426,183.75,223.0,255.0
00-0034796,Lamar Jackson,QB,2023,passing_tds,1.5,1.3663,0.75,1.0,2.0
00-0034796,Lamar Jackson,QB,2024,attempts,27.8824,8.8733,22.0,26.0,34.0
00-0034796,Lamar Jackson,QB,2024,passing_yards,245.4118,57.0987,207.0,247.0,289.0
00-0034796,Lamar Jackson,QB,2024,passing_tds,2.4118,1.372,1.0,2.0,3.0
00-0034796,Lamar Jackson,QB,2025,attempts,23.2308,7.3954,19.0,23.0,29.0
00-0034796,Lamar Jackson,QB,2025,passing_yards,196.0769,50.109,153.0,204.0,225.0
00-0034796,Lamar Jackson,QB,2025,passing_tds,1.6154,1.5021,0.0,1.0,3.0
00-0034855,Baker Mayfield,QB,2020,attempts,30.375,9.6738,23.0,28.5,34.0
00-0034855,Baker Mayfield,QB,2020,passing_yards,222.6875,74.265,162.75,211.5,288.0
00-0034855,Baker Mayfield,QB,2020,passing_tds,1.625,1.4083,0.75,2.0,2.0
00-0034855,Baker Mayfield,QB,2021,attempts,29.8571,5.6821,28.0,31.0,32.75
00-0034855,Baker Mayfield,QB,2021,passing_yards,215.0,61.1769,186.25,220.0,243.0
00-0034855,Baker Mayfield,QB,2021,passing_tds,1.2143,0.8018,1.0,1.0,2.0
00-0034855,Baker Mayfield,QB,2022,attempts,27.9167,6.112,24.0,27.5,33.5
00-0034855,Baker Mayfield,QB,2022,passing_yards,180.25,42.5315,146.5,183.0,218.75
00-0034855,Baker Mayfield,QB,2022,passing_tds,0.8333,0.7177,0.0,1.0,1.0
00-0034855,Baker Mayfield,QB,2023,attempts,33.2941,5.4973,29.0,32.0,35.0
00-0034855,Baker Mayfield,QB,2023,passing_yards,237.8824,67.6155,199.0,246.0,278.0
00-0034855,Baker Mayfield,QB,2023,passing_tds,1.6471,0.9963,1.0,2.0,2.0
00-0034855,Baker Mayfield,QB,2024,attempts,33.5294,8.3,29.0,32.0,36.0
00-0034855,Baker Mayfield,QB,2024,passing_yards,264.7059,75.8244,200.0,289.0,325.0
00-0034855,Baker Mayfield,QB,2024,passing_tds,2.4118,1.372,1.0,2.0,3.0
00-0034855,Baker Mayfield,QB,2025,attempts,31.9412,8.6203,26.0,30.0,38.0
00-0034855,Baker Mayfield,QB,2025,passing_yards,217.2353,83.3955,167.0,215.0,273.0
00-0034855,Baker Mayfield,QB,2025,passing_tds,1.5294,0.7998,1.0,1.0,2.0
00-0034857,Josh Allen,QB,2020,attempts,35.75,8.6062,31.5,37.0,41.5
00-0034857,Josh Allen,QB,2020,passing_yards,284.0,88.3221,234.5,297.5,329.75
00-0034857,Josh Allen,QB,2020,passing_tds,2.3125,1.3022,2.0,2.0,3.25
00-0034857,Josh Allen,QB,2021,attempts,38.0,9.434,30.0,35.0,47.0
00-0034857,Josh Allen,QB,2021,passing_yards,259.2353,72.0386,210.0,260.0,314.0
00-0034857,Josh Allen,QB,2021,passing_tds,2.1176,1.1663,2.0,2.0,3.0
00-0034857,Josh Allen,QB,2022,attempts,35.4375,9.3664,30.0,33.5,40.0
00-0034857,Josh Allen,QB,2022,passing_yards,267.6875,79.4563,211.0,253.5,320.0
00-0034857,Josh Allen,QB,2022,passing_tds,2.1875,1.223,1.0,2.0,3.0
00-0034857,Josh Allen,QB,2023,attempts,34.0588,8.9406,30.0,37.0,40.0
00-0034857,Josh Allen,QB,2023,passing_yards,253.2941,74.0901,218.0,258.0,320.0
00-0034857,Josh Allen,QB,2023,passing_tds,1.7059,0.9852,1.0,2.0,2.0
00-0034857,Josh Allen,QB,2024,attempts,30.1875,6.8041,26.5,30.0,34.75
00-0034857,Josh Allen,QB,2024,passing_yards,233.1875,73.7186,173.5,233.5,280.75
00-0034857,Josh Allen,QB,2024,passing_tds,1.75,1.0646,1.0,2.0,2.0
00-0034857,Josh Allen,QB,2025,attempts,28.75,7.2893,24.5,28.0,31.75
00-0034857,Josh Allen,QB,2025,passing_yards,229.25,73.876,175.75,232.0,264.75
00-0034857,Josh Allen,QB,2025,passing_tds,1.5625,1.1529,0.75,2.0,2.25
00-0034869,Sam Darnold,QB,2020,attempts,30.3333,5.3654,26.75,30.5,32.5
00-0034869,Sam Darnold,QB,2020,passing_yards,184.0,42.9228,159.25,182.5,209.0
00-0034869,Sam Darnold,QB,2020,passing_tds,0.75,0.7538,0.0,1.0,1.0
00-0034869,Sam Darnold,QB,2021,attempts,33.8333,6.1324,30.5,34.5,38.25
00-0034869,Sam Darnold,QB,2021,passing_yards,210.5833,71.4594,162.0,198.5,284.5
00-0034869,Sam Darnold,QB,2021,passing_tds,0.75,0.866,0.0,0.5,1.25
00-0034869,Sam Darnold,QB,2022,attempts,23.3333,7.4476,19.75,22.5,23.75
00-0034869,Sam Darnold,QB,2022,passing_yards,190.5,104.6991,131.0,194.5,243.75
00-0034869,Sam Darnold,QB,2022,passing_tds,1.1667,0.9832,1.0,1.0,1.0
00-0034869,Sam Darnold,QB,2023,attempts,4.6,8.6564,0.0,0.5,2.75
00-0034869,Sam Darnold,QB,2023,passing_yards,29.7,61.3715,0.0,0.5,16.5
00-0034869,Sam Darnold,QB,2023,passing_tds,0.2,0.4216,0.0,0.0,0.0
00-0034869,Sam Darnold,QB,2024,attempts,32.0588,5.8253,28.0,31.0,35.0
00-0034869,Sam Darnold,QB,2024,passing_yards,254.0588,57.938,231.0,246.0,275.0
00-0034869,Sam Darnold,QB,2024,passing_tds,2.0588,1.3906,1.0,2.0,3.0
00-0034869,Sam Darnold,QB,2025,attempts,28.0588,7.267,26.0,27.0,33.0
00-0034869,Sam Darnold,QB,2025,passing_yards,238.1176,63.1901,198.0,244.0,279.0
