attempts,completions,passing_yards,passing_tds,interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,fpts_standard,fpts_half_ppr,fpts_ppr,fpts_te_premium,player_id,player_name,position,team,age,age_multiplier,scenario,season_proj,model,projection_confidence,games_recent,returning_from_injury
,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,20.0,0.1,2.6,3.1,3.6,4.1,00-0030181,Jack Doyle,TE,IND,36,0.71,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,16.0,0.1,2.2,2.7,3.2,3.7,00-0030181,Jack Doyle,TE,IND,36,0.71,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.1,1.8,2.3,2.8,3.3,00-0030181,Jack Doyle,TE,IND,36,0.71,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,25.0,0.4,4.9,6.9,8.9,10.9,00-0030216,Josh Hill,TE,NO,36,0.71,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,19.0,0.4,4.3,5.8,7.3,8.8,00-0030216,Josh Hill,TE,NO,36,0.71,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,16.0,0.4,4.0,5.5,7.0,8.5,00-0030216,Josh Hill,TE,NO,36,0.71,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,70.0,45.0,469.0,2.3,60.7,83.2,105.7,105.7,00-0030279,Keenan Allen,WR,LAC,34,0.63,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,71.0,46.0,482.0,3.2,67.4,90.4,113.4,113.4,00-0030279,Keenan Allen,WR,LAC,34,0.63,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,67.0,44.0,458.0,4.1,70.4,92.4,114.4,114.4,00-0030279,Keenan Allen,WR,LAC,34,0.63,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,33.0,116.0,0.7,29.0,21.0,134.0,0.7,33.4,43.9,54.4,54.4,00-0030288,Rex Burkhead,RB,HOU,36,0.44,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,33.0,116.0,0.7,19.0,14.0,91.0,0.7,29.1,36.1,43.1,43.1,00-0030288,Rex Burkhead,RB,HOU,36,0.44,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,33.0,116.0,0.7,15.0,11.0,72.0,0.7,27.2,32.7,38.2,38.2,00-0030288,Rex Burkhead,RB,HOU,36,0.44,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,14.0,40.0,0.0,24.0,21.0,155.0,0.7,23.7,34.2,44.7,44.7,00-0030404,Chris Thompson,RB,JAX,36,0.44,bear,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,14.0,40.0,0.0,18.0,16.0,116.0,0.7,19.8,27.8,35.8,35.8,00-0030404,Chris Thompson,RB,JAX,36,0.44,base,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,14.0,40.0,0.0,17.0,15.0,108.0,0.7,19.0,26.5,34.0,34.0,00-0030404,Chris Thompson,RB,JAX,36,0.44,bull,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,21.0,0.1,2.7,3.2,3.7,3.7,00-0030431,Robert Woods,WR,HOU,34,0.63,bear,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,14.0,0.1,2.0,2.5,3.0,3.0,00-0030431,Robert Woods,WR,HOU,34,0.63,base,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.1,1.7,2.2,2.7,2.7,00-0030431,Robert Woods,WR,HOU,34,0.63,bull,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,46.0,0.1,5.2,7.7,10.2,12.7,00-0030443,Levine Toilolo,TE,NYG,35,0.71,bear,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,36.0,0.1,4.2,6.2,8.2,10.2,00-0030443,Levine Toilolo,TE,NYG,35,0.71,base,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,27.0,0.1,3.3,4.8,6.3,7.8,00-0030443,Levine Toilolo,TE,NYG,35,0.71,bull,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,28.0,0.2,4.0,6.0,8.0,10.0,00-0030470,Vance McDonald,TE,PIT,36,0.71,bear,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,18.0,0.2,3.0,4.5,6.0,7.5,00-0030470,Vance McDonald,TE,PIT,36,0.71,base,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,18.0,0.2,3.0,4.5,6.0,7.5,00-0030470,Vance McDonald,TE,PIT,36,0.71,bull,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,44.0,0.5,7.4,9.9,12.4,14.9,00-0030472,Jordan Reed,TE,SF,36,0.71,bear,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,34.0,0.5,6.4,8.4,10.4,12.4,00-0030472,Jordan Reed,TE,SF,36,0.71,base,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,25.0,0.5,5.5,7.0,8.5,10.0,00-0030472,Jordan Reed,TE,SF,36,0.71,bull,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,70.0,50.0,534.0,2.5,68.4,93.4,118.4,143.4,00-0030506,Travis Kelce,TE,KC,37,0.71,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,66.0,47.0,498.0,3.0,67.8,91.3,114.8,138.3,00-0030506,Travis Kelce,TE,KC,37,0.71,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,59.0,43.0,445.0,3.5,65.5,87.0,108.5,130.0,00-0030506,Travis Kelce,TE,KC,37,0.71,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,58.0,243.0,2.5,14.0,11.0,66.0,0.4,48.3,53.8,59.3,59.3,00-0030513,Latavius Murray,RB,BUF,37,0.44,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,58.0,243.0,2.5,10.0,8.0,47.0,0.4,46.4,50.4,54.4,54.4,00-0030513,Latavius Murray,RB,BUF,37,0.44,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,58.0,243.0,2.5,9.0,7.0,43.0,0.4,46.0,49.5,53.0,53.0,00-0030513,Latavius Murray,RB,BUF,37,0.44,bull,2026,weighted_v1,High,15,False
384.0,217.0,1964.0,11.0,19.3,20.0,85.0,2.1,0.0,0.0,0.0,0.0,105.1,105.1,105.1,105.1,00-0030520,Mike Glennon,QB,NYG,37,0.82,bear,2026,weighted_v1,Low,6,False
384.0,217.0,1964.0,11.0,19.3,20.0,85.0,2.1,0.0,0.0,0.0,0.0,105.1,105.1,105.1,105.1,00-0030520,Mike Glennon,QB,NYG,37,0.82,base,2026,weighted_v1,Low,6,False
384.0,217.0,1964.0,11.0,19.3,20.0,85.0,2.1,0.0,0.0,0.0,0.0,105.1,105.1,105.1,105.1,00-0030520,Mike Glennon,QB,NYG,37,0.82,bull,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,35.0,0.2,4.7,6.7,8.7,8.7,00-0030525,Tavon Austin,WR,JAX,36,0.55,bear,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,26.0,0.2,3.8,5.3,6.8,6.8,00-0030525,Tavon Austin,WR,JAX,36,0.55,base,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,24.0,0.2,3.6,5.1,6.6,6.6,00-0030525,Tavon Austin,WR,JAX,36,0.55,bull,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.0,0.1,2.1,3.1,4.1,5.1,00-0030549,Tyler Eifert,TE,JAX,36,0.71,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,11.0,0.1,1.7,2.2,2.7,3.2,00-0030549,Tyler Eifert,TE,JAX,36,0.71,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,10.0,0.1,1.6,2.1,2.6,3.1,00-0030549,Tyler Eifert,TE,JAX,36,0.71,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.0,98.0,0.6,13.4,17.4,21.4,21.4,00-0030564,DeAndre Hopkins,WR,BAL,34,0.63,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,149.0,1.2,22.1,27.6,33.1,33.1,00-0030564,DeAndre Hopkins,WR,BAL,34,0.63,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,22.0,14.0,179.0,1.8,28.7,35.7,42.7,42.7,00-0030564,DeAndre Hopkins,WR,BAL,34,0.63,bull,2026,weighted_v1,High,17,False
344.0,234.0,2431.0,14.2,10.5,48.0,179.0,0.8,0.0,0.0,0.0,0.0,155.7,155.7,155.7,155.7,00-0030565,Geno Smith,QB,LV,36,0.88,bear,2026,weighted_v1,High,15,False
419.0,285.0,2960.0,17.2,12.8,48.0,179.0,0.8,0.0,0.0,0.0,0.0,184.3,184.3,184.3,184.3,00-0030565,Geno Smith,QB,LV,36,0.88,base,2026,weighted_v1,High,15,False
561.0,382.0,3964.0,23.1,17.1,48.0,179.0,0.8,0.0,0.0,0.0,0.0,239.5,239.5,239.5,239.5,00-0030565,Geno Smith,QB,LV,36,0.88,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,42.0,0.2,5.4,7.9,10.4,10.4,00-0030669,Albert Wilson,WR,MIA,34,0.63,bear,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,33.0,0.2,4.5,6.5,8.5,8.5,00-0030669,Albert Wilson,WR,MIA,34,0.63,base,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,28.0,0.2,4.0,6.0,8.0,8.0,00-0030669,Albert Wilson,WR,MIA,34,0.63,bull,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,46.0,0.4,7.0,9.5,12.0,14.5,00-0030710,Trey Burton,TE,IND,35,0.71,bear,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,38.0,0.4,6.2,8.2,10.2,12.2,00-0030710,Trey Burton,TE,IND,35,0.71,base,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,28.0,0.4,5.2,6.7,8.2,9.7,00-0030710,Trey Burton,TE,IND,35,0.71,bull,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,48.0,183.0,1.2,13.0,8.0,46.0,0.4,32.5,36.5,40.5,40.5,00-0031045,Carlos Hyde,RB,JAX,36,0.44,bear,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,48.0,183.0,1.2,10.0,6.0,34.0,0.4,31.3,34.3,37.3,37.3,00-0031045,Carlos Hyde,RB,JAX,36,0.44,base,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,48.0,183.0,1.2,9.0,6.0,32.0,0.4,31.1,34.1,37.1,37.1,00-0031045,Carlos Hyde,RB,JAX,36,0.44,bull,2026,weighted_v1,Medium,11,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,46.0,0.3,6.4,8.4,10.4,10.4,00-0031235,Odell Beckham Jr.,WR,MIA,34,0.63,bear,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,36.0,0.3,5.4,6.9,8.4,8.4,00-0031235,Odell Beckham Jr.,WR,MIA,34,0.63,base,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,31.0,0.3,4.9,6.4,7.9,7.9,00-0031235,Odell Beckham Jr.,WR,MIA,34,0.63,bull,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,17.0,11.0,120.0,0.8,16.8,22.3,27.8,27.8,00-0031236,Brandin Cooks,WR,BUF,33,0.72,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,27.0,17.0,187.0,1.7,28.9,37.4,45.9,45.9,00-0031236,Brandin Cooks,WR,BUF,33,0.72,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,32.0,20.0,220.0,2.2,35.2,45.2,55.2,55.2,00-0031236,Brandin Cooks,WR,BUF,33,0.72,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,19.0,0.1,2.5,3.5,4.5,5.5,00-0031260,Logan Thomas,TE,WAS,35,0.71,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,15.0,0.1,2.1,3.1,4.1,5.1,00-0031260,Logan Thomas,TE,WAS,35,0.71,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,12.0,0.1,1.8,2.3,2.8,3.3,00-0031260,Logan Thomas,TE,WAS,35,0.71,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,31.0,0.3,4.9,6.4,7.9,9.4,00-0031273,Cameron Brate,TE,TB,35,0.71,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,24.0,0.3,4.2,5.2,6.2,7.2,00-0031273,Cameron Brate,TE,TB,35,0.71,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,20.0,0.3,3.8,4.8,5.8,6.8,00-0031273,Cameron Brate,TE,TB,35,0.71,bull,2026,weighted_v1,Medium,9,False
460.0,309.0,3423.0,22.7,8.5,31.0,99.0,1.0,0.0,0.0,0.0,0.0,226.6,226.6,226.6,226.6,00-0031280,Derek Carr,QB,NO,35,0.93,bear,2026,weighted_v1,Medium,10,False
460.0,309.0,3423.0,22.7,8.5,31.0,99.0,1.0,0.0,0.0,0.0,0.0,226.6,226.6,226.6,226.6,00-0031280,Derek Carr,QB,NO,35,0.93,base,2026,weighted_v1,Medium,10,False
460.0,309.0,3423.0,22.7,8.5,31.0,99.0,1.0,0.0,0.0,0.0,0.0,226.6,226.6,226.6,226.6,00-0031280,Derek Carr,QB,NO,35,0.93,bull,2026,weighted_v1,Medium,10,False
,,0.0,0.0,0.0,67.0,266.0,2.1,21.0,17.0,102.0,0.6,53.0,61.5,70.0,70.0,00-0031285,Devonta Freeman,RB,BAL,34,0.44,bear,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,67.0,266.0,2.1,16.0,13.0,77.0,0.6,50.5,57.0,63.5,63.5,00-0031285,Devonta Freeman,RB,BAL,34,0.44,base,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,67.0,266.0,2.1,13.0,10.0,62.0,0.6,49.0,54.0,59.0,59.0,00-0031285,Devonta Freeman,RB,BAL,34,0.44,bull,2026,weighted_v1,High,16,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0031319,Diontae Spencer,WR,DEN,34,0.63,bear,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0031319,Diontae Spencer,WR,DEN,34,0.63,base,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00-0031319,Diontae Spencer,WR,DEN,34,0.63,bull,2026,weighted_v1,High,15,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,93.0,0.3,11.1,14.1,17.1,17.1,00-0031325,Sammy Watkins,WR,BAL,33,0.72,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,70.0,0.3,8.8,10.8,12.8,12.8,00-0031325,Sammy Watkins,WR,BAL,33,0.72,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,56.0,0.3,7.4,9.4,11.4,11.4,00-0031325,Sammy Watkins,WR,BAL,33,0.72,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,22.0,79.0,0.7,22.0,18.0,143.0,0.6,30.0,39.0,48.0,48.0,00-0031376,Jerick McKinnon,RB,KC,34,0.44,bear,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,22.0,79.0,0.7,17.0,14.0,111.0,0.6,26.8,33.8,40.8,40.8,00-0031376,Jerick McKinnon,RB,KC,34,0.44,base,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,22.0,79.0,0.7,13.0,10.0,85.0,0.6,24.2,29.2,34.2,34.2,00-0031376,Jerick McKinnon,RB,KC,34,0.44,bull,2026,weighted_v1,Medium,12,False
,,0.0,0.0,0.0,0.0,0.0,0.0,96.0,54.0,690.0,7.0,111.0,138.0,165.0,165.0,00-0031381,Davante Adams,WR,LA,34,0.63,bear,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,0.0,0.0,0.0,76.0,44.0,550.0,7.7,101.2,123.2,145.2,145.2,00-0031381,Davante Adams,WR,LA,34,0.63,base,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,0.0,0.0,0.0,66.0,37.0,475.0,8.4,97.9,116.4,134.9,134.9,00-0031381,Davante Adams,WR,LA,34,0.63,bull,2026,weighted_v1,High,14,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.0,69.0,0.4,9.3,12.8,16.3,16.3,00-0031382,Jarvis Landry,WR,NO,34,0.63,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,52.0,0.4,7.6,10.1,12.6,12.6,00-0031382,Jarvis Landry,WR,NO,34,0.63,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,44.0,0.4,6.8,8.8,10.8,10.8,00-0031382,Jarvis Landry,WR,NO,34,0.63,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,40.0,0.4,6.4,8.9,11.4,13.9,00-0031387,Eric Ebron,TE,PIT,33,0.86,bear,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,27.0,0.4,5.1,7.1,9.1,11.1,00-0031387,Eric Ebron,TE,PIT,33,0.86,base,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,27.0,0.4,5.1,7.1,9.1,11.1,00-0031387,Eric Ebron,TE,PIT,33,0.86,bull,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,73.0,41.0,537.0,4.7,81.9,102.4,122.9,122.9,00-0031408,Mike Evans,WR,TB,33,0.72,bear,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,75.0,42.0,555.0,6.3,93.3,114.3,135.3,135.3,00-0031408,Mike Evans,WR,TB,33,0.72,base,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,70.0,38.0,517.0,6.9,93.1,112.1,131.1,131.1,00-0031408,Mike Evans,WR,TB,33,0.72,bull,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,60.0,0.3,7.8,10.8,13.8,13.8,00-0031428,Allen Robinson,WR,DET,33,0.72,bear,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,42.0,0.3,6.0,8.0,10.0,10.0,00-0031428,Allen Robinson,WR,DET,33,0.72,base,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,34.0,0.3,5.2,7.2,9.2,9.2,00-0031428,Allen Robinson,WR,DET,33,0.72,bull,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,94.0,0.5,12.4,15.4,18.4,18.4,00-0031544,Amari Cooper,WR,BUF,32,0.8,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,66.0,0.5,9.6,12.1,14.6,14.6,00-0031544,Amari Cooper,WR,BUF,32,0.8,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,62.0,0.5,9.2,11.2,13.2,13.2,00-0031544,Amari Cooper,WR,BUF,32,0.8,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,80.0,0.2,9.2,10.2,11.2,11.2,00-0031545,Kevin White,WR,NO,34,0.63,bear,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,60.0,0.2,7.2,8.2,9.2,9.2,00-0031545,Kevin White,WR,NO,34,0.63,base,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,51.0,0.2,6.3,6.8,7.3,7.3,00-0031545,Kevin White,WR,NO,34,0.63,bull,2026,weighted_v1,Low,6,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,83.0,0.3,10.1,13.1,16.1,16.1,00-0031547,DeVante Parker,WR,NE,34,0.63,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,79.0,0.3,9.7,12.7,15.7,15.7,00-0031547,DeVante Parker,WR,NE,34,0.63,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,57.0,0.3,7.5,9.5,11.5,11.5,00-0031547,DeVante Parker,WR,NE,34,0.63,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,6.0,74.0,0.5,10.4,13.4,16.4,16.4,00-0031549,Nelson Agholor,WR,BAL,33,0.72,bear,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,56.0,0.5,8.6,10.6,12.6,12.6,00-0031549,Nelson Agholor,WR,BAL,33,0.72,base,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,45.0,0.5,7.5,9.5,11.5,11.5,00-0031549,Nelson Agholor,WR,BAL,33,0.72,bull,2026,weighted_v1,Medium,13,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,37.0,0.5,6.7,8.7,10.7,12.7,00-0031585,MyCole Pruitt,TE,PIT,34,0.79,bear,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,25.0,0.5,5.5,7.0,8.5,10.0,00-0031585,MyCole Pruitt,TE,PIT,34,0.79,base,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,24.0,0.5,5.4,6.9,8.4,9.9,00-0031585,MyCole Pruitt,TE,PIT,34,0.79,bull,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,64.0,48.0,559.0,2.3,69.7,93.7,117.7,117.7,00-0031588,Stefon Diggs,WR,NE,33,0.72,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,76.0,58.0,666.0,2.8,83.4,112.4,141.4,141.4,00-0031588,Stefon Diggs,WR,NE,33,0.72,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,76.0,58.0,667.0,3.9,90.1,119.1,148.1,148.1,00-0031588,Stefon Diggs,WR,NE,33,0.72,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,39.0,27.0,315.0,3.3,51.3,64.8,78.3,91.8,00-0031610,Darren Waller,TE,MIA,34,0.79,bear,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,31.0,22.0,249.0,3.3,44.7,55.7,66.7,77.7,00-0031610,Darren Waller,TE,MIA,34,0.79,base,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,41.0,29.0,332.0,5.2,64.4,78.9,93.4,107.9,00-0031610,Darren Waller,TE,MIA,34,0.79,bull,2026,weighted_v1,Medium,9,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,48.0,0.2,6.0,8.5,11.0,13.5,00-0031951,James O'Shaughnessy,TE,JAX,35,0.71,bear,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,36.0,0.2,4.8,6.8,8.8,10.8,00-0031951,James O'Shaughnessy,TE,JAX,35,0.71,base,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,34.0,0.2,4.6,6.6,8.6,10.6,00-0031951,James O'Shaughnessy,TE,JAX,35,0.71,bull,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,16.0,0.0,1.6,2.6,3.6,3.6,00-0032009,Adam Humphries,WR,WAS,33,0.72,bear,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,13.0,0.0,1.3,2.3,3.3,3.3,00-0032009,Adam Humphries,WR,WAS,33,0.72,base,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,1.5,2.0,2.0,00-0032009,Adam Humphries,WR,WAS,33,0.72,bull,2026,weighted_v1,High,17,False
,,0.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,66.0,0.4,9.0,11.0,13.0,13.0,00-0032054,Breshad Perriman,WR,TB,33,0.72,bear,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,52.0,0.4,7.6,9.1,10.6,10.6,00-0032054,Breshad Perriman,WR,TB,33,0.72,base,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,43.0,0.4,6.7,8.2,9.7,9.7,00-0032054,Breshad Perriman,WR,TB,33,0.72,bull,2026,weighted_v1,Medium,8,False
,,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,29.0,0.5,5.9,7.9,9.9,11.9,00-0032062,Blake Bell,TE,KC,35,0.71,bear,2026,weighted_v1,Low,7,False
,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,23.0,0.5,5.3,6.8,8.3,9.8,00-0032062,Blake Bell,TE,KC,35,0.71,base,2026,weighted_v1,Low,7,False
